SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,DATE
532154,SUNSHINE    ,X ,Q,2.28,2.28,2.19,2.19,2.19,2.19,7,2700,5923.0,,2021-07-19
532155,GAIL (I) LTD,A ,Q,144.85,147.25,143.85,144.35,144.35,144.85,6690,1464504,212353518.0,,2021-07-19
532156,VAIBHAVGBL  ,A ,Q,794.0,794.0,775.0,776.95,782.85,794.65,1461,12164,9495796.0,,2021-07-19
532159,TRESCON     ,X ,Q,49.9,50.2,47.55,47.7,47.6,49.9,32,2569,126156.0,,2021-07-19
532160,GUJ.STAT.FIN,T ,Q,6.75,6.75,6.75,6.75,6.75,6.43,34,14387,97112.0,,2021-07-19
532162,JK PAPER    ,A ,Q,220.0,234.0,213.3,222.45,222.45,218.95,2839,167810,36714854.0,,2021-07-19
532163,SAREGAMA (I),T ,Q,3303.45,3400.0,3230.05,3294.95,3300.0,3303.45,280,1765,5845996.0,,2021-07-19
532164,MINOLTA FIN.,Z ,Q,1.2,1.2,1.2,1.2,1.2,1.15,18,9927,11912.0,,2021-07-19
532166,ALKA SECUR. ,XT,Q,0.29,0.3,0.29,0.3,0.3,0.29,24,37533,11226.0,,2021-07-19
532173,CYBERTECH   ,B ,Q,192.1,207.0,190.45,199.2,199.2,194.95,2986,95829,19218138.0,,2021-07-19
532174,ICICI BANK  ,A ,Q,642.2,656.95,642.2,656.05,656.05,660.25,10788,2417305,1594657568.0,,2021-07-19
532175,CYIENT      ,A ,Q,1050.0,1050.0,1000.65,1014.05,1014.05,1061.7,4056,52735,53851244.0,,2021-07-19
532178,ENGINRS.(I) ,A ,Q,77.5,77.75,76.75,77.15,77.15,77.5,727,92609,7154197.0,,2021-07-19
532180,DHANALAK.BNK,B ,Q,18.0,18.0,17.5,17.55,17.55,18.1,502,106816,1901528.0,,2021-07-19
532181,GUJ.MINERAL ,A ,Q,68.0,69.1,67.5,68.0,68.2,68.2,726,76959,5260344.0,,2021-07-19
532183,GAYATRI SUGR,XT,Q,4.1,4.3,3.9,4.3,4.3,4.1,89,43765,185800.0,,2021-07-19
532187,INDUSIND BNK,A ,Q,1020.45,1034.4,1005.6,1015.85,1015.55,1044.55,8016,240764,245882794.0,,2021-07-19
532189,INDIA TOURIS,A ,Q,391.65,421.0,390.4,412.7,412.7,395.9,2314,52324,21320271.0,,2021-07-19
532209,J & K BANK  ,A ,Q,37.9,37.9,37.0,37.4,37.4,38.05,1785,453173,16975375.0,,2021-07-19
532210,CITY UNION  ,A ,Q,161.25,161.25,157.55,158.75,158.75,161.75,1673,150368,23921247.0,,2021-07-19
532212,ARCHIES LTD ,B ,Q,25.35,27.45,25.35,27.45,27.45,22.9,1445,470216,12633958.0,,2021-07-19
532215,AXIS BANK   ,A ,Q,750.0,766.65,749.6,755.15,755.15,771.1,4666,1197302,921076453.0,,2021-07-19
532216,HB STOCKHOL.,B ,Q,32.85,32.85,29.75,29.75,29.75,31.3,173,22250,675264.0,,2021-07-19
532217,SIEL FINANCL,X ,Q,15.16,15.16,15.16,15.16,15.16,14.44,31,16447,249336.0,,2021-07-19
532218,SOUTH IND.BK,A ,Q,12.35,12.61,12.3,12.37,12.37,12.48,29470,3034092,37680110.0,,2021-07-19
532219,ENERGY DEV. ,B ,Q,12.65,12.65,11.66,11.9,11.9,12.06,98,25885,307440.0,,2021-07-19
532221,SONATA SOFT.,A ,Q,799.0,799.0,772.55,790.7,790.7,781.35,854,12507,9825375.0,,2021-07-19
532230,BENGAL TEA &,X ,Q,58.0,59.0,56.0,57.95,57.95,56.95,80,4954,286698.0,,2021-07-19
532234,NAT.ALUM    ,A ,Q,88.75,91.0,86.95,88.95,88.95,88.25,12182,10276354,915697052.0,,2021-07-19
532240,INDIA NIPPON,B ,Q,387.45,387.45,373.8,374.95,375.2,379.9,165,1064,404239.0,,2021-07-19
532256,NALWA SONS  ,B ,Q,1784.3,1784.3,1751.3,1751.3,1751.3,1769.6,12,35,61625.0,,2021-07-19
532259,APAR INDUS. ,A ,Q,555.15,585.0,555.15,564.8,566.15,565.2,678,6663,3775438.0,,2021-07-19
532268,ACCELYA     ,A ,Q,1434.95,1444.15,1393.95,1403.0,1414.95,1431.75,1052,7391,10510693.0,,2021-07-19
532271,ORCHASP     ,XT,Q,4.16,4.16,4.16,4.16,4.16,4.37,141,31700,131872.0,,2021-07-19
532275,LANDMARC LEI,XT,Q,0.37,0.37,0.35,0.37,0.37,0.36,60,104060,37808.0,,2021-07-19
532281,HCL TECHNO  ,A ,Q,1008.0,1017.8,992.4,1000.2,1000.2,1004.9,16213,869686,872603736.0,,2021-07-19
532282,CASTEXTECH  ,T ,Q,0.61,0.61,0.61,0.61,0.61,0.59,2,1430,872.0,,2021-07-19
532284,TCFC FINANCE,X ,Q,43.8,43.8,37.0,38.45,38.9,39.85,56,3498,136012.0,,2021-07-19
532285,GEOJITFSL   ,B ,Q,94.55,101.0,92.9,95.65,95.65,96.95,4483,392981,38392573.0,,2021-07-19
532286,JINDAL STE  ,A ,Q,400.0,404.45,390.1,393.5,393.5,405.9,6731,583715,232289334.0,,2021-07-19
532290,BLB LTD.    ,B ,Q,9.55,9.79,9.51,9.79,9.79,9.33,223,27209,264452.0,,2021-07-19
532296,GLENMARK PHA,A ,Q,680.0,690.6,673.35,681.85,681.85,687.05,3744,99404,68078891.0,,2021-07-19
532300,WOCKHARDT   ,A ,Q,571.9,591.0,566.0,580.2,580.2,572.35,3977,114458,66635524.0,,2021-07-19
532301,TATA COFFEE ,A ,Q,190.0,191.35,187.5,189.2,188.2,190.25,2818,245126,46460896.0,,2021-07-19
532304,KJMCCORP    ,X ,Q,17.1,17.1,17.1,17.1,17.1,17.1,4,1061,18143.0,,2021-07-19
532305,IND-SWIFT LA,B ,Q,115.9,124.7,113.8,121.15,121.15,115.05,6072,490128,58455914.0,,2021-07-19
532307,MELSTAR INFO,Z ,Q,3.58,3.75,3.41,3.44,3.41,3.58,35,8747,31011.0,,2021-07-19
532309,GEPIL       ,A ,Q,337.35,339.95,330.95,331.9,331.9,336.85,1033,17443,5855046.0,,2021-07-19
532310,SHREE RAMA  ,B ,Q,12.57,13.01,12.52,12.83,13.01,12.5,116,11215,142678.0,,2021-07-19
532313,MAHINDRALIFE,A ,Q,691.9,702.35,662.4,679.7,679.8,692.15,1110,287099,195077478.0,,2021-07-19
532320,VAARAD      ,XT,Q,12.5,12.5,12.5,12.5,12.5,11.91,34,2136,26700.0,,2021-07-19
532321,CADILA HEALT,A ,Q,644.0,650.8,637.0,639.5,640.0,644.15,5457,209794,135080125.0,,2021-07-19
532323,SHIVA CEMENT,X ,Q,38.0,39.1,37.6,38.85,38.85,38.1,812,386010,14837555.0,,2021-07-19
532324,CINEVISTA   ,T ,Q,17.1,17.95,17.1,17.14,17.6,18.0,35,5209,89922.0,,2021-07-19
532326,INTENS TECH ,B ,Q,74.0,81.65,74.0,81.65,81.65,74.25,486,23999,1873522.0,,2021-07-19
532329,DANLAW TECH.,X ,Q,305.9,305.95,277.95,278.2,278.2,291.4,127,4131,1171526.0,,2021-07-19
532331,AJANTA PHARM,A ,Q,2154.2,2155.0,2096.85,2138.7,2150.6,2154.8,543,2483,5273696.0,,2021-07-19
532333,HB PORTFOLIO,XT,Q,33.2,35.2,32.55,33.8,33.7,33.85,31,2113,70359.0,,2021-07-19
532334,HB ESTATE DE,XT,Q,12.51,13.24,12.5,13.22,13.22,12.75,23,3988,50056.0,,2021-07-19
532335,AMBICA AGAR.,B ,Q,20.1,20.6,19.65,20.1,20.15,20.35,143,13045,261458.0,,2021-07-19
532336,BARON INFO. ,XT,Q,0.46,0.46,0.46,0.46,0.46,0.44,2,130,59.0,,2021-07-19
532339,COMPUCOM SOF,T ,Q,16.33,16.33,15.6,16.33,16.33,15.56,262,49021,793367.0,,2021-07-19
532340,OMNI AX'S SO,XT,Q,2.54,2.54,2.3,2.54,2.54,2.42,78,19515,48969.0,,2021-07-19
532341,IZMO        ,B ,Q,93.95,93.95,84.95,89.0,89.0,87.55,497,16019,1427963.0,,2021-07-19
532343,TVS MOTOR L ,A ,Q,611.0,611.0,593.1,601.4,602.45,611.8,4245,97284,58382728.0,,2021-07-19
532344,SOFTSOL (I) ,X ,Q,127.0,127.1,121.05,126.6,125.55,121.05,68,4402,556940.0,,2021-07-19
532345,GATI LTD.   ,A ,Q,164.9,168.8,162.6,166.65,166.65,163.05,2394,158971,26505937.0,,2021-07-19
532348,SUBEX LTX   ,B ,Q,68.7,69.65,66.8,67.7,67.7,68.7,7482,1249006,85319039.0,,2021-07-19
532349,TRANSPORT CO,A ,Q,401.05,417.2,395.3,411.35,412.0,400.45,826,8933,3660478.0,,2021-07-19
532350,PADMALAYA TE,Z ,Q,2.75,2.75,2.55,2.59,2.55,2.62,27,3028,8048.0,,2021-07-19
532351,AKSH OPTIFIB,T ,Q,11.56,11.6,11.56,11.56,11.56,12.16,528,167401,1935293.0,,2021-07-19
532355,PICTURHOUSE ,X ,Q,1.15,1.15,1.15,1.15,1.15,1.15,1,10,11.0,,2021-07-19
532356,TRIVENI ENGG,A ,Q,191.1,198.8,188.35,193.0,193.0,191.15,2763,168833,32873230.0,,2021-07-19
532357,MUKTA ARTS  ,B ,Q,37.0,38.4,37.0,37.45,37.25,37.15,64,2888,108840.0,,2021-07-19
532359,HITKIT GLOB ,XT,Q,0.69,0.7,0.69,0.7,0.7,0.67,20,20587,14215.0,,2021-07-19
532362,NAGPUR POWER,X ,Q,39.6,39.6,39.6,39.6,39.6,37.75,11,617,24433.0,,2021-07-19
532365,DYNACONS SYS,B ,Q,150.3,155.5,149.0,149.5,150.4,154.5,208,2990,455253.0,,2021-07-19
532366,PNB GILTS   ,B ,Q,75.15,75.15,73.0,73.1,73.1,75.15,851,53446,3920964.0,,2021-07-19
532368,BCG         ,B ,Q,42.2,42.25,41.95,42.25,42.25,40.25,1775,2154083,90948922.0,,2021-07-19
532369,RAMCO INDS. ,A ,Q,281.75,296.0,281.75,289.75,289.75,289.4,1046,21908,6420554.0,,2021-07-19
532370,RAMCO  SYSTM,A ,Q,667.0,682.0,658.0,662.65,662.65,667.2,1837,23087,15434999.0,,2021-07-19
532371,TATA TELESER,T ,Q,42.1,45.8,42.1,43.75,43.75,44.3,12218,2007387,87895812.0,,2021-07-19
532372,VIRINCHI    ,X ,Q,75.0,76.7,71.0,72.4,72.4,76.9,2770,441258,32538620.0,,2021-07-19
532373,WEPSOLN     ,X ,Q,23.9,23.9,21.95,22.5,22.65,22.95,61,10960,248067.0,,2021-07-19
532374,STER TECH   ,A ,Q,300.8,302.0,295.0,299.2,299.2,300.3,1384,60199,18012981.0,,2021-07-19
532375,TIPSINDUSTR ,T ,Q,1232.2,1275.0,1226.3,1235.6,1247.4,1290.8,388,3611,4455400.0,,2021-07-19
532376,MRO-TEK     ,B ,Q,35.0,35.65,32.15,32.55,32.55,32.5,9,128,4182.0,,2021-07-19
532378,UNIVERSAL A ,X ,Q,1.32,1.32,1.32,1.32,1.32,1.26,13,6712,8859.0,,2021-07-19
532379,FIRSTOBJ    ,X ,Q,5.77,6.0,5.77,6.0,6.0,5.77,8,179,1063.0,,2021-07-19
532380,BABA ARTS   ,XT,Q,19.6,19.75,18.65,18.7,18.65,19.6,192,17779,340793.0,,2021-07-19
532382,BALAJI TELE.,A ,Q,70.8,72.4,69.15,69.6,69.6,71.25,1209,93394,6633983.0,,2021-07-19
532384,TYCHE INDS  ,X ,Q,225.4,228.4,221.0,225.3,226.0,223.2,385,27853,6273500.0,,2021-07-19
532386,CALIFORN.SOF,T ,Q,10.0,10.64,9.65,10.64,10.64,10.14,35,18980,198214.0,,2021-07-19
532387,PRITISHN COM,T ,Q,41.9,42.15,40.05,41.35,41.35,41.5,39,11255,470349.0,,2021-07-19
532388,INDIAN OVER.,A ,Q,24.95,25.15,24.5,24.65,24.65,25.25,2535,1437326,35630873.0,,2021-07-19
532390,TAJ GVK HOTL,A ,Q,134.05,136.3,133.85,135.1,133.9,136.0,756,25779,3469650.0,,2021-07-19
532391,OPTO CIRCUIT,T ,Q,4.7,4.7,4.46,4.47,4.46,4.55,80,58367,264615.0,,2021-07-19
532392,CREATIVE EYE,B ,Q,3.04,3.04,2.9,3.04,3.04,2.9,7,944,2763.0,,2021-07-19
532395,AXISCADES   ,T ,Q,98.9,100.9,93.65,94.85,97.0,96.1,233,54861,5369559.0,,2021-07-19
532397,KONNDOR     ,X ,Q,9.09,9.09,9.0,9.0,9.0,8.73,3,537,4833.0,,2021-07-19
532398,UMESL       ,T ,Q,4.8,4.8,4.4,4.46,4.46,4.63,30,9795,45064.0,,2021-07-19
532400,BSOFT       ,A ,Q,415.0,420.2,403.5,406.65,406.65,419.75,6498,281446,116126008.0,,2021-07-19
532402,USGTECH     ,XT,Q,4.5,4.5,4.08,4.08,4.08,4.29,311,10436,43292.0,,2021-07-19
532404,SAVEN TECHNO,X ,Q,28.0,28.75,27.5,28.4,28.45,28.0,142,22383,629390.0,,2021-07-19
532406,AVANTEL LTD ,X ,Q,666.6,698.45,651.2,682.85,682.85,670.0,722,21775,14821592.0,,2021-07-19
532407,MOSCHIP     ,X ,Q,43.7,45.0,43.65,43.7,43.7,45.9,1938,574170,25334915.0,,2021-07-19
532408,MEGASOFT LTD,T ,Q,15.34,16.1,14.72,16.02,16.04,15.34,415,141688,2223141.0,,2021-07-19
532410,TRANSCORP IN,XT,Q,17.77,17.77,17.77,17.77,17.77,16.93,29,2796,49684.0,,2021-07-19
532411,VISESH INFO.,T ,Q,0.22,0.22,0.21,0.21,0.21,0.21,3247,51477913,11295135.0,,2021-07-19
532413,CEREBRA INTE,B ,Q,59.75,59.75,56.1,56.65,56.65,58.75,1936,246160,14287058.0,,2021-07-19
532416,MID-DAY MULT,B ,Q,5.7,6.0,5.7,5.95,5.95,5.96,9,3032,17785.0,,2021-07-19
532419,SMARTLINK   ,B ,Q,127.95,128.1,123.1,124.9,124.8,126.6,673,25015,3156299.0,,2021-07-19
532424,GODREJ CONS ,A ,Q,943.0,958.0,942.3,944.1,945.1,951.25,1673,180552,171702078.0,,2021-07-19
532425,GENUSPRIME  ,XT,Q,6.17,6.17,6.17,6.17,6.17,5.88,4,601,3708.0,,2021-07-19
532430,BF UTILI    ,A ,Q,513.85,538.95,513.0,521.7,521.7,502.3,5505,134793,70655326.0,,2021-07-19
532432,UNITD SPR   ,B ,Q,670.0,676.85,656.1,659.8,659.4,665.6,4964,279880,186814040.0,,2021-07-19
532435,SANINFRA    ,X ,Q,143.0,145.0,135.0,136.9,136.9,142.9,158,19839,2757282.0,,2021-07-19
532439,OLECTRA     ,T ,Q,235.5,247.7,235.5,240.65,242.0,244.5,856,33577,8067694.0,,2021-07-19
532440,MPS LTD     ,B ,Q,639.25,649.75,618.4,627.1,628.0,634.4,485,2644,1663362.0,,2021-07-19
532441,RNBOWDENIM  ,XT,Q,3.1,3.1,3.1,3.1,3.1,2.96,15,6000,18600.0,,2021-07-19
532443,CERA SANITAR,A ,Q,4450.0,4520.35,4416.0,4445.5,4452.55,4489.4,124,293,1313062.0,,2021-07-19
532444,T. SPIRITUAL,XT,Q,1.11,1.11,1.02,1.11,1.11,1.06,84,97140,105701.0,,2021-07-19
532454,BHARTI ARTL ,A ,Q,539.5,544.75,529.3,538.3,538.3,541.0,9080,1626642,880106589.0,,2021-07-19
532455,SHALIMAR WIR,XT,Q,6.8,7.12,6.77,6.77,6.77,7.12,45,8552,58646.0,,2021-07-19
532456,COMPUAGE INF,B ,Q,30.0,32.15,30.0,31.15,31.2,31.25,567,75469,2347738.0,,2021-07-19
532457,GULSHAN POLY,T ,Q,238.9,238.9,223.2,235.65,237.1,234.85,457,28265,6625238.0,,2021-07-19
532459,FAZE3AUTO   ,X ,Q,106.0,111.2,104.2,107.35,106.6,103.85,730,80821,8691644.0,,2021-07-19
532460,PONNI SUG(ER,B ,Q,307.0,328.0,302.0,322.25,322.25,305.1,1702,25668,8206492.0,,2021-07-19
532461,PUNJAB NATIO,A ,Q,40.6,40.7,40.1,40.3,40.3,40.85,40188,2008153,81148919.0,,2021-07-19
532466,ORACLE FIN  ,A ,Q,4006.0,4121.55,4005.45,4067.65,4056.55,4018.1,2048,10801,43938163.0,,2021-07-19
532467,HAZ MUL PRO ,XT,Q,18.45,18.45,18.0,18.45,18.45,17.58,93,34313,633063.0,,2021-07-19
532468,KAMAHOLDING ,A ,Q,9722.0,10199.7,9722.0,10033.65,10145.0,9952.4,125,237,2369553.0,,2021-07-19
532475,APTECH LTD  ,A ,Q,247.25,248.9,242.25,243.55,243.15,247.75,1014,17301,4243967.0,,2021-07-19
532477,UNION BANK L,A ,Q,36.55,37.15,36.2,37.0,37.0,36.65,3005,1204619,44186030.0,,2021-07-19
532478,UNITED BREWA,A ,Q,1450.1,1450.1,1413.3,1418.8,1418.8,1447.85,1136,13076,18678443.0,,2021-07-19
532479,ISMT LTD    ,T ,Q,22.55,24.85,22.55,24.85,24.85,23.7,116,31172,742444.0,,2021-07-19
532481,NOIDA-TOLL B,B ,Q,6.22,6.69,6.22,6.31,6.36,6.45,100,58163,370183.0,,2021-07-19
532482,GRANULES (I),A ,Q,379.0,396.55,372.0,377.7,377.7,381.4,6530,371399,141904836.0,,2021-07-19
532483,CANARA BANK ,A ,Q,150.0,150.4,147.2,148.15,148.15,151.3,2358,360521,53715213.0,,2021-07-19
532485,BALMER LA.IN,B ,Q,484.75,490.95,482.0,484.7,484.15,482.8,337,9937,4838618.0,,2021-07-19
532486,POKARNA LTD ,B ,Q,368.1,372.65,363.0,364.7,364.0,371.55,460,7266,2670076.0,,2021-07-19
532488,DIVI'S LAB. ,A ,Q,4705.0,4832.6,4705.0,4800.95,4800.95,4762.3,2764,76860,366462018.0,,2021-07-19
532493,ASTRA MICRO ,A ,Q,175.1,178.4,169.2,172.95,172.95,178.4,4695,1429778,251444119.0,,2021-07-19
532497,RADICOKHAIT ,A ,Q,789.0,846.5,782.7,826.65,826.65,789.8,4585,109548,90364671.0,,2021-07-19
532498,SHRMCITYUN  ,A ,Q,1791.15,1803.0,1758.0,1762.45,1774.25,1768.2,456,1703,3037065.0,,2021-07-19
532500,MARUTISUZUK ,A ,Q,7253.65,7298.55,7150.0,7165.95,7165.95,7303.65,5404,74204,540352332.0,,2021-07-19
532503,RAJAPAMILLS ,X ,Q,920.0,999.0,901.0,960.55,960.55,908.15,923,17502,16961706.0,,2021-07-19
532504,NAVIN FLUORI,A ,Q,3850.0,3931.5,3828.45,3883.05,3883.05,3891.6,1990,10804,41879211.0,,2021-07-19
