average_return_percent,simulation_result,actual_returns,predicted_returns,predicted_returns_percent,code,company
-0.09794632310248864,"[{'investment': 99894.0, 'shares': 15, 'entry': True, 'exit': False, 'date': '09-04-2021', 'close': 6659.6, 'predictedub': 1.1276209349893822}, {'investment': 90109.75, 'shares': 15, 'entry': False, 'exit': True, 'date': '20-04-2021', 'close': 6000.25, 'predictedub': 1.087341489151329}]",90003.75,113747.36164491427,0.1386806179041211,500252,LAKSHMI MACHINE WORKS LTD
-0.10466715271381308,"[{'investment': 99990.29999999999, 'shares': 237, 'entry': True, 'exit': False, 'date': '23-03-2021', 'close': 421.9, 'predictedub': 1.1101735314164278}, {'investment': 89524.6, 'shares': 237, 'entry': False, 'exit': True, 'date': '20-04-2021', 'close': 377.7, 'predictedub': 1.0423288230547922}]",89514.9,111006.58445838804,0.11017353141642788,532779,TORRENT POWER LTD
-0.1450545279559991,"[{'investment': 99852.45, 'shares': 411, 'entry': True, 'exit': False, 'date': '28-12-2020', 'close': 242.95, 'predictedub': 1.0882051399514752}, {'investment': 85368.4, 'shares': 411, 'entry': False, 'exit': True, 'date': '20-04-2021', 'close': 207.35, 'predictedub': 1.063706485741618}]",85220.84999999999,108659.94932674768,0.08820513995147519,526947,LA OPALA RG LTD
-0.15080489736139321,"[{'investment': 99959.95, 'shares': 817, 'entry': True, 'exit': False, 'date': '10-03-2021', 'close': 122.35, 'predictedub': 1.2243514800159607}, {'investment': 84885.5, 'shares': 817, 'entry': False, 'exit': True, 'date': '20-04-2021', 'close': 103.85, 'predictedub': 1.2576260566898063}]",84845.45,121542.81131456855,0.21591508713808436,532947,IRB INFRASTRUCTURE DEVELOPERS LTD
-0.18890928093854548,"[{'investment': 99984.5, 'shares': 385, 'entry': True, 'exit': False, 'date': '16-12-2020', 'close': 259.7, 'predictedub': 1.1075158488377297}, {'investment': 81096.5, 'shares': 385, 'entry': False, 'exit': True, 'date': '20-04-2021', 'close': 210.6, 'predictedub': 1.0815759432672492}]",81081.0,120773.99624793847,0.2079271911940198,500135,EPL LTD
-0.19575038910252357,"[{'investment': 99780.9, 'shares': 69, 'entry': True, 'exit': False, 'date': '10-03-2021', 'close': 1446.1, 'predictedub': 1.1895890232767166}, {'investment': 80248.75, 'shares': 69, 'entry': False, 'exit': True, 'date': '20-04-2021', 'close': 1159.85, 'predictedub': 1.074195092845743}]",80029.65,118698.26337267172,0.18958902327671653,500048,BEML LTD
-0.22318514970900707,"[{'investment': 99701.75, 'shares': 137, 'entry': True, 'exit': False, 'date': '03-02-2021', 'close': 727.75, 'predictedub': 2.1132455954713856}, {'investment': 77449.8, 'shares': 137, 'entry': False, 'exit': True, 'date': '20-04-2021', 'close': 563.15, 'predictedub': 1.2944778435570794}]",77151.55,210694.28404828918,1.1132455954713851,541770,CREDITACCESS GRAMEEN LTD
-0.24558921521348057,"[{'investment': 99948.2, 'shares': 1004, 'entry': True, 'exit': False, 'date': '08-02-2021', 'close': 99.55, 'predictedub': 1.1954780646611043}, {'investment': 75402.0, 'shares': 1004, 'entry': False, 'exit': True, 'date': '20-04-2021', 'close': 75.05, 'predictedub': 1.1083788983488323}]",75350.2,121135.73026553163,0.21198511094278472,500294,NCC LTD
-0.2835151096909051,"[{'investment': 99985.5, 'shares': 6535, 'entry': True, 'exit': False, 'date': '18-02-2021', 'close': 15.3, 'predictedub': 1.1258935640749166}, {'investment': 71638.1, 'shares': 6535, 'entry': False, 'exit': True, 'date': '20-04-2021', 'close': 10.96, 'predictedub': 1.096925772445415}]",71623.6,112573.03095081258,0.12589356407491667,532505,UCO BANK
-0.3526718115137853,"[{'investment': 99886.34999999999, 'shares': 339, 'entry': True, 'exit': False, 'date': '23-11-2020', 'close': 294.65, 'predictedub': 1.1721197930557068}, {'investment': 64659.25000000001, 'shares': 339, 'entry': False, 'exit': True, 'date': '20-04-2021', 'close': 190.4, 'predictedub': 1.1102035556425631}]",64545.6,117078.7678910899,0.17211979305570685,539874,UJJIVAN FINANCIAL SERVICES LTD
-0.36609694592322783,"[{'investment': 99932.0, 'shares': 1328, 'entry': True, 'exit': False, 'date': '22-10-2020', 'close': 75.25, 'predictedub': 1.0541218559252068}, {'investment': 63347.2, 'shares': 1328, 'entry': False, 'exit': True, 'date': '20-04-2021', 'close': 47.65, 'predictedub': 1.0815947187334585}]",63279.2,103438.36312665818,0.035087490760298795,540064,FUTURE RETAIL LTD
